"time","mels_S"
"2020-08-18T22:45:00",0.0875
"2020-08-18T23:00:00",0.0375
"2020-08-18T23:15:00",0.0375
"2020-08-18T23:30:00",0.05
"2020-08-18T23:45:00",0.028571429
"2020-08-19T00:00:00",0.125
"2020-08-19T00:15:00",0
"2020-08-19T00:30:00",0.077777778
"2020-08-19T00:45:00",0.1
"2020-08-19T01:00:00",0.114285714
"2020-08-19T01:15:00",0.066666667
"2020-08-19T01:30:00",0.111111111
"2020-08-19T01:45:00",0.116666667
"2020-08-19T02:00:00",0.075
"2020-08-19T02:15:00",0.12
"2020-08-19T02:30:00",0.166666667
"2020-08-19T02:45:00",0.1
"2020-08-19T03:00:00",0.116666667
"2020-08-19T03:15:00",0.075
"2020-08-19T03:30:00",0.171428571
"2020-08-19T03:45:00",0.05
"2020-08-19T04:00:00",0.12
"2020-08-19T04:15:00",0.125
"2020-08-19T04:30:00",0.08
"2020-08-19T04:45:00",0.085714286
"2020-08-19T05:00:00",0.085714286
"2020-08-19T05:15:00",0.1
"2020-08-19T05:30:00",0.06
"2020-08-19T05:45:00",0.075
"2020-08-19T06:00:00",0.1
"2020-08-19T06:15:00",0.1
"2020-08-19T06:30:00",0.1
"2020-08-19T06:45:00",0.216666667
"2020-08-19T07:00:00",0.1375
"2020-08-19T07:15:00",0.1
"2020-08-19T07:30:00",0.1
"2020-08-19T07:45:00",0.15
"2020-08-19T08:00:00",0.083333333
"2020-08-19T08:15:00",0.1
"2020-08-19T08:30:00",0.125
"2020-08-19T08:45:00",0.083333333
"2020-08-19T09:00:00",0.16
"2020-08-19T09:15:00",0.083333333
"2020-08-19T09:30:00",0.1
"2020-08-19T09:45:00",0.1
"2020-08-19T10:00:00",0.142857143
"2020-08-19T10:15:00",0.1375
"2020-08-19T10:30:00",0.1
"2020-08-19T10:45:00",0.083333333
"2020-08-19T11:00:00",0.077777778
"2020-08-19T11:15:00",0.175
"2020-08-19T11:30:00",0.06
"2020-08-19T11:45:00",0.1
"2020-08-19T12:00:00",0.128571429
"2020-08-19T12:15:00",0.04
"2020-08-19T12:30:00",0.15
"2020-08-19T12:45:00",0.044444444
"2020-08-19T13:00:00",0.033333333
"2020-08-19T13:15:00",0.042857143
"2020-08-19T13:30:00",0.05
"2020-08-19T13:45:00",0.05
"2020-08-19T14:00:00",0
"2020-08-19T14:15:00",0.07
"2020-08-19T14:30:00",0.083333333
"2020-08-19T14:45:00",0.12
"2020-08-19T15:00:00",0.05
"2020-08-19T15:15:00",0.05
"2020-08-19T15:30:00",0.042857143
"2020-08-19T15:45:00",0.1
"2020-08-19T16:00:00",0.04
"2020-08-19T16:15:00",0.116666667
"2020-08-19T16:30:00",0.02
"2020-08-19T16:45:00",0.133333333
"2020-08-19T17:00:00",0.157142857
"2020-08-19T17:15:00",0.1
"2020-08-19T17:30:00",0.133333333
"2020-08-19T17:45:00",0
"2020-08-19T18:00:00",0.1
"2020-08-19T18:15:00",0.06
"2020-08-19T18:30:00",0.157142857
"2020-08-19T18:45:00",0.14
"2020-08-19T19:00:00",0.066666667
"2020-08-19T19:15:00",0.133333333
"2020-08-19T19:30:00",0.1125
"2020-08-19T19:45:00",0.15
"2020-08-19T20:00:00",0.08
"2020-08-19T20:15:00",0.24
"2020-08-19T20:30:00",0.211111111
"2020-08-19T20:45:00",0.183333333
"2020-08-19T21:00:00",0.22
"2020-08-19T21:15:00",0.088888889
"2020-08-19T21:30:00",0.1
"2020-08-19T21:45:00",0.1
"2020-08-19T22:00:00",0.12
"2020-08-19T22:15:00",0.075
"2020-08-19T22:30:00",0.05
"2020-08-19T22:45:00",0.071428571
"2020-08-19T23:00:00",0.1
"2020-08-19T23:15:00",0.14
"2020-08-19T23:30:00",0.0875
"2020-08-19T23:45:00",0.12
"2020-08-20T00:00:00",0.125
"2020-08-20T00:15:00",0.114285714
"2020-08-20T00:30:00",0.15
"2020-08-20T00:45:00",0.06
"2020-08-20T01:00:00",0.175
"2020-08-20T01:15:00",0.166666667
"2020-08-20T01:30:00",0.116666667
"2020-08-20T01:45:00",0.157142857
"2020-08-20T02:00:00",0.166666667
"2020-08-20T02:15:00",0.183333333
"2020-08-20T02:30:00",0.125
"2020-08-20T02:45:00",0.142857143
"2020-08-20T03:00:00",0.16
"2020-08-20T03:15:00",0.171428571
"2020-08-20T03:30:00",0.18
"2020-08-20T03:45:00",0.15
"2020-08-20T04:00:00",0.16
"2020-08-20T04:15:00",0.285714286
"2020-08-20T04:30:00",0.18
"2020-08-20T04:45:00",0.15
"2020-08-20T05:00:00",0.1
"2020-08-20T05:15:00",0.175
"2020-08-20T05:30:00",0.16
"2020-08-20T05:45:00",0.171428571
"2020-08-20T06:00:00",0.183333333
"2020-08-20T06:15:00",0.1
"2020-08-20T06:30:00",0.14
"2020-08-20T06:45:00",0.133333333
"2020-08-20T07:00:00",0.15
"2020-08-20T07:15:00",0.171428571
"2020-08-20T07:30:00",0.171428571
"2020-08-20T07:45:00",0.183333333
"2020-08-20T08:00:00",0.116666667
"2020-08-20T08:15:00",0.15
"2020-08-20T08:30:00",0.15
"2020-08-20T08:45:00",0.166666667
"2020-08-20T09:00:00",0.175
"2020-08-20T09:15:00",0.15
"2020-08-20T09:30:00",0.175
"2020-08-20T09:45:00",0.155555556
"2020-08-20T10:00:00",0.1125
"2020-08-20T10:15:00",0.166666667
"2020-08-20T10:30:00",0.083333333
"2020-08-20T10:45:00",0.175
"2020-08-20T11:00:00",0.16
"2020-08-20T11:15:00",0.125
"2020-08-20T11:30:00",0.15
"2020-08-20T11:45:00",0.2
"2020-08-20T12:00:00",0.2
"2020-08-20T12:15:00",0.175
"2020-08-20T12:30:00",0.157142857
"2020-08-20T12:45:00",0.1875
"2020-08-20T13:00:00",0.2
"2020-08-20T13:15:00",0.155555556
"2020-08-20T13:30:00",0.14
"2020-08-20T13:45:00",0.14
"2020-08-20T14:00:00",0.16
"2020-08-20T14:15:00",0.133333333
"2020-08-20T14:30:00",0.166666667
"2020-08-20T14:45:00",0.14
"2020-08-20T15:00:00",0.0625
"2020-08-20T15:15:00",0.0375
"2020-08-20T15:30:00",0
"2020-08-20T15:45:00",0.05
"2020-08-20T16:00:00",0.057142857
"2020-08-20T16:15:00",0.04
"2020-08-20T16:30:00",0.05
"2020-08-20T16:45:00",0.08
"2020-08-20T17:00:00",0.0375
"2020-08-20T17:15:00",0.1
"2020-08-20T17:30:00",0.033333333
"2020-08-20T17:45:00",0.05
"2020-08-20T18:00:00",0.075
"2020-08-20T18:15:00",0.025
"2020-08-20T18:30:00",0.033333333
"2020-08-20T18:45:00",0.06
"2020-08-20T19:00:00",0.116666667
"2020-08-20T19:15:00",0.116666667
"2020-08-20T19:30:00",0.033333333
"2020-08-20T19:45:00",0.257142857
"2020-08-20T20:00:00",0.15
"2020-08-20T20:15:00",0.183333333
"2020-08-20T20:30:00",0.085714286
"2020-08-20T20:45:00",0
"2020-08-20T21:00:00",0.233333333
"2020-08-20T21:15:00",0.0375
"2020-08-20T21:30:00",0.114285714
"2020-08-20T21:45:00",0.083333333
"2020-08-20T22:00:00",0.185714286
"2020-08-20T22:15:00",0.05
"2020-08-20T22:30:00",0.04
"2020-08-20T22:45:00",0.225
"2020-08-20T23:00:00",0.033333333
"2020-08-20T23:15:00",0.04
"2020-08-20T23:30:00",0.044444444
"2020-08-20T23:45:00",0.025
"2020-08-21T00:00:00",0.025
"2020-08-21T00:15:00",0.1
"2020-08-21T00:30:00",0.133333333
"2020-08-21T00:45:00",0.122222222
"2020-08-21T01:00:00",0.116666667
"2020-08-21T01:15:00",0.1
"2020-08-21T01:30:00",0.116666667
"2020-08-21T01:45:00",0.55
"2020-08-21T02:00:00",0.133333333
"2020-08-21T02:15:00",0.1
"2020-08-21T02:30:00",0.1
"2020-08-21T02:45:00",0.125
"2020-08-21T03:00:00",0.05
"2020-08-21T03:15:00",0.085714286
"2020-08-21T03:30:00",0.083333333
"2020-08-21T03:45:00",0.133333333
"2020-08-21T04:00:00",0.15
"2020-08-21T04:15:00",0.04
"2020-08-21T04:30:00",0.171428571
"2020-08-21T04:45:00",0.075
"2020-08-21T05:00:00",0.1
"2020-08-21T05:15:00",0.157142857
"2020-08-21T05:30:00",0.088888889
"2020-08-21T05:45:00",0.133333333
"2020-08-21T06:00:00",0.1
"2020-08-21T06:15:00",0.0875
"2020-08-21T06:30:00",0.133333333
"2020-08-21T06:45:00",0.083333333
"2020-08-21T07:00:00",0.1375
"2020-08-21T07:15:00",0.11
"2020-08-21T07:30:00",0.38
"2020-08-21T07:45:00",0.071428571
"2020-08-21T08:00:00",0.1
"2020-08-21T08:15:00",0.133333333
"2020-08-21T08:30:00",0.05
"2020-08-21T08:45:00",0.133333333
"2020-08-21T09:00:00",0.1
"2020-08-21T09:15:00",0.166666667
"2020-08-21T09:30:00",0.14
"2020-08-21T09:45:00",0.1
"2020-08-21T10:00:00",0.166666667
"2020-08-21T10:15:00",0.15
"2020-08-21T10:30:00",0.185714286
"2020-08-21T10:45:00",0.18
"2020-08-21T11:00:00",0.13
"2020-08-21T11:15:00",0.122222222
"2020-08-21T11:30:00",0.171428571
"2020-08-21T11:45:00",0.15
"2020-08-21T12:00:00",0.175
"2020-08-21T12:15:00",0.122222222
"2020-08-21T12:30:00",0.175
"2020-08-21T12:45:00",0.175
"2020-08-21T13:00:00",0.1375
"2020-08-21T13:15:00",0.166666667
"2020-08-21T13:30:00",0.15
"2020-08-21T13:45:00",0.1625
"2020-08-21T14:00:00",0.177777778
"2020-08-21T14:15:00",0.16
"2020-08-21T14:30:00",0.166666667
"2020-08-21T14:45:00",0.155555556
"2020-08-21T15:00:00",0.171428571
"2020-08-21T15:15:00",0.128571429
"2020-08-21T15:30:00",0.14
"2020-08-21T15:45:00",0.1625
"2020-08-21T16:00:00",0.133333333
"2020-08-21T16:15:00",0.0875
"2020-08-21T16:30:00",0.1125
"2020-08-21T16:45:00",0.114285714
"2020-08-21T17:00:00",0.08
"2020-08-21T17:15:00",0.04
"2020-08-21T17:30:00",0.02
"2020-08-21T17:45:00",0.075
"2020-08-21T18:00:00",0.055555556
"2020-08-21T18:15:00",0.133333333
"2020-08-21T18:30:00",0.016666667
"2020-08-21T18:45:00",0.066666667
"2020-08-21T19:00:00",0.0375
"2020-08-21T19:15:00",0.072727273
"2020-08-21T19:30:00",0.085714286
"2020-08-21T19:45:00",0.1125
"2020-08-21T20:00:00",0.14
"2020-08-21T20:15:00",0.1
"2020-08-21T20:30:00",0.077777778
"2020-08-21T20:45:00",0.12
"2020-08-21T21:00:00",0.1
"2020-08-21T21:15:00",0.125
"2020-08-21T21:30:00",0.075
"2020-08-21T21:45:00",0.0875
"2020-08-21T22:00:00",0.085714286
"2020-08-21T22:15:00",0.1375
"2020-08-21T22:30:00",0.05
"2020-08-21T22:45:00",0.0375
"2020-08-21T23:00:00",0.085714286
"2020-08-21T23:15:00",0.1
"2020-08-21T23:30:00",0.15
"2020-08-21T23:45:00",0.085714286
"2020-08-22T00:00:00",0.0875
"2020-08-22T00:15:00",0.085714286
"2020-08-22T00:30:00",0.033333333
"2020-08-22T00:45:00",0.075
"2020-08-22T01:00:00",0.042857143
"2020-08-22T01:15:00",0.028571429
"2020-08-22T01:30:00",0.066666667
"2020-08-22T01:45:00",0.08
"2020-08-22T02:00:00",0.144444444
"2020-08-22T02:15:00",0.14
"2020-08-22T02:30:00",0.066666667
"2020-08-22T02:45:00",0.125
"2020-08-22T03:00:00",0.122222222
"2020-08-22T03:15:00",0.17
"2020-08-22T03:30:00",0.1
"2020-08-22T03:45:00",0.133333333
"2020-08-22T04:00:00",0.15
"2020-08-22T04:15:00",0.16
"2020-08-22T04:30:00",0.171428571
"2020-08-22T04:45:00",0.114285714
"2020-08-22T05:00:00",0.116666667
"2020-08-22T05:15:00",0.144444444
"2020-08-22T05:30:00",0.1
"2020-08-22T05:45:00",0.15
"2020-08-22T06:00:00",0.12
"2020-08-22T06:15:00",0.1
"2020-08-22T06:30:00",0.133333333
"2020-08-22T06:45:00",0.1
"2020-08-22T07:00:00",0.077777778
"2020-08-22T07:15:00",0.033333333
"2020-08-22T07:30:00",0.1
"2020-08-22T07:45:00",0.15
"2020-08-22T08:00:00",0.1
"2020-08-22T08:15:00",0.111111111
"2020-08-22T08:30:00",0.077777778
"2020-08-22T08:45:00",0.13
"2020-08-22T09:00:00",0.1125
"2020-08-22T09:15:00",0.13
"2020-08-22T09:30:00",0.125
"2020-08-22T09:45:00",0.085714286
"2020-08-22T10:00:00",0.125
"2020-08-22T10:15:00",0.066666667
"2020-08-22T10:30:00",0.088888889
"2020-08-22T10:45:00",0.1
"2020-08-22T11:00:00",0.0625
"2020-08-22T11:15:00",0.15
"2020-08-22T11:30:00",0.1
"2020-08-22T11:45:00",0.111111111
"2020-08-22T12:00:00",0.11
"2020-08-22T12:15:00",0.088888889
"2020-08-22T12:30:00",0.075
"2020-08-22T12:45:00",0.028571429
"2020-08-22T13:00:00",0.13
"2020-08-22T13:15:00",0.055555556
"2020-08-22T13:30:00",0.066666667
"2020-08-22T13:45:00",0.088888889
"2020-08-22T14:00:00",0.05
"2020-08-22T14:15:00",0.08
"2020-08-22T14:30:00",0.12
"2020-08-22T14:45:00",0.05
"2020-08-22T15:00:00",0.088888889
"2020-08-22T15:15:00",0.075
"2020-08-22T15:30:00",0.085714286
"2020-08-22T15:45:00",0.111111111
"2020-08-22T16:00:00",0.0875
"2020-08-22T16:15:00",0.1
"2020-08-22T16:30:00",0.111111111
"2020-08-22T16:45:00",0.12
"2020-08-22T17:00:00",0.122222222
"2020-08-22T17:15:00",0.09
"2020-08-22T17:30:00",0.111111111
"2020-08-22T17:45:00",0.1
"2020-08-22T18:00:00",0.13
"2020-08-22T18:15:00",0.111111111
"2020-08-22T18:30:00",0.0875
"2020-08-22T18:45:00",0.11
"2020-08-22T19:00:00",0.07
"2020-08-22T19:15:00",0.122222222
"2020-08-22T19:30:00",0.133333333
"2020-08-22T19:45:00",0.0875
"2020-08-22T20:00:00",0.122222222
"2020-08-22T20:15:00",0.1
"2020-08-22T20:30:00",0.144444444
"2020-08-22T20:45:00",0.1
"2020-08-22T21:00:00",0.07
"2020-08-22T21:15:00",0.155555556
"2020-08-22T21:30:00",0.075
"2020-08-22T21:45:00",0.12
"2020-08-22T22:00:00",0.1125
"2020-08-22T22:15:00",0.122222222
"2020-08-22T22:30:00",0.144444444
"2020-08-22T22:45:00",0.0875
"2020-08-22T23:00:00",0.133333333
"2020-08-22T23:15:00",0.1125
"2020-08-22T23:30:00",0.144444444
"2020-08-22T23:45:00",0.144444444
"2020-08-23T00:00:00",0.1
"2020-08-23T00:15:00",0.0875
"2020-08-23T00:30:00",0.1625
"2020-08-23T00:45:00",0.13
"2020-08-23T01:00:00",0.088888889
"2020-08-23T01:15:00",0.075
"2020-08-23T01:30:00",0.171428571
"2020-08-23T01:45:00",0.08
"2020-08-23T02:00:00",0.144444444
"2020-08-23T02:15:00",0.133333333
"2020-08-23T02:30:00",0.090909091
"2020-08-23T02:45:00",0.1125
"2020-08-23T03:00:00",0.075
"2020-08-23T03:15:00",0.155555556
"2020-08-23T03:30:00",0.136363636
"2020-08-23T03:45:00",0.1
"2020-08-23T04:00:00",0.111111111
"2020-08-23T04:15:00",0.083333333
"2020-08-23T04:30:00",0.09
"2020-08-23T04:45:00",0.118181818
"2020-08-23T05:00:00",0.1
"2020-08-23T05:15:00",0.1
"2020-08-23T05:30:00",0.0875
"2020-08-23T05:45:00",0.111111111
"2020-08-23T06:00:00",0.077777778
"2020-08-23T06:15:00",0.1125
"2020-08-23T06:30:00",0.125
"2020-08-23T06:45:00",0.09
"2020-08-23T07:00:00",0.13
"2020-08-23T07:15:00",0.0625
"2020-08-23T07:30:00",0.128571429
"2020-08-23T07:45:00",0.166666667
"2020-08-23T08:00:00",0.075
"2020-08-23T08:15:00",0.155555556
"2020-08-23T08:30:00",0.055555556
"2020-08-23T08:45:00",0.13
"2020-08-23T09:00:00",0.142857143
"2020-08-23T09:15:00",0.08
"2020-08-23T09:30:00",0.1
"2020-08-23T09:45:00",0.06
"2020-08-23T10:00:00",0.1125
"2020-08-23T10:15:00",0.122222222
"2020-08-23T10:30:00",0.0875
"2020-08-23T10:45:00",0.11
"2020-08-23T11:00:00",0.1
"2020-08-23T11:15:00",0.1125
"2020-08-23T11:30:00",0.122222222
"2020-08-23T11:45:00",0.111111111
"2020-08-23T12:00:00",0.1
"2020-08-23T12:15:00",0.1125
"2020-08-23T12:30:00",0.088888889
"2020-08-23T12:45:00",0.06
"2020-08-23T13:00:00",0.1
"2020-08-23T13:15:00",0.090909091
"2020-08-23T13:30:00",0.088888889
"2020-08-23T13:45:00",0.1125
"2020-08-23T14:00:00",0.1
"2020-08-23T14:15:00",0.116666667
"2020-08-23T14:30:00",0.1
"2020-08-23T14:45:00",0.071428571
"2020-08-23T15:00:00",0.1
"2020-08-23T15:15:00",0.09
"2020-08-23T15:30:00",0.144444444
"2020-08-23T15:45:00",0.09
"2020-08-23T16:00:00",0.0875
"2020-08-23T16:15:00",0.122222222
"2020-08-23T16:30:00",0.0875
"2020-08-23T16:45:00",0.13
"2020-08-23T17:00:00",0.077777778
"2020-08-23T17:15:00",0.0875
"2020-08-23T17:30:00",0.06
"2020-08-23T17:45:00",0.057142857
"2020-08-23T18:00:00",0.136363636
"2020-08-23T18:15:00",0.111111111
"2020-08-23T18:30:00",0.088888889
"2020-08-23T18:45:00",0.09
"2020-08-23T19:00:00",0.0875
"2020-08-23T19:15:00",0.12
"2020-08-23T19:30:00",0.088888889
"2020-08-23T19:45:00",0.111111111
"2020-08-23T20:00:00",0.1125
"2020-08-23T20:15:00",0.1125
"2020-08-23T20:30:00",0.155555556
"2020-08-23T20:45:00",0.114285714
"2020-08-23T21:00:00",0.1
"2020-08-23T21:15:00",0.1
"2020-08-23T21:30:00",0.1
"2020-08-23T21:45:00",0.1
"2020-08-23T22:00:00",0.13
"2020-08-23T22:15:00",0.155555556
"2020-08-23T22:30:00",0.11
"2020-08-23T22:45:00",0.075
"2020-08-23T23:00:00",0.125
"2020-08-23T23:15:00",0.1
"2020-08-23T23:30:00",0.114285714
"2020-08-23T23:45:00",0.111111111
"2020-08-24T00:00:00",0.088888889
"2020-08-24T00:15:00",0.175
"2020-08-24T00:30:00",0.055555556
"2020-08-24T00:45:00",0.114285714
"2020-08-24T01:00:00",0.15
"2020-08-24T01:15:00",0.144444444
"2020-08-24T01:30:00",0.122222222
"2020-08-24T01:45:00",0.08
"2020-08-24T02:00:00",0.1
"2020-08-24T02:15:00",0.118181818
"2020-08-24T02:30:00",0.088888889
"2020-08-24T02:45:00",0.0875
"2020-08-24T03:00:00",0.085714286
"2020-08-24T03:15:00",0.122222222
"2020-08-24T03:30:00",0.14
"2020-08-24T03:45:00",0.1
"2020-08-24T04:00:00",0.125
"2020-08-24T04:15:00",0.111111111
"2020-08-24T04:30:00",0.133333333
"2020-08-24T04:45:00",0.166666667
"2020-08-24T05:00:00",0.09
"2020-08-24T05:15:00",0.128571429
"2020-08-24T05:30:00",0.109090909
"2020-08-24T05:45:00",0.114285714
"2020-08-24T06:00:00",0.1
"2020-08-24T06:15:00",0.066666667
"2020-08-24T06:30:00",0.128571429
"2020-08-24T06:45:00",0.0875
"2020-08-24T07:00:00",0.1625
"2020-08-24T07:15:00",0.09
"2020-08-24T07:30:00",0.066666667
"2020-08-24T07:45:00",0.145454545
"2020-08-24T08:00:00",0.07
"2020-08-24T08:15:00",0.122222222
"2020-08-24T08:30:00",0.11
"2020-08-24T08:45:00",0.1
"2020-08-24T09:00:00",0.133333333
"2020-08-24T09:15:00",0.085714286
"2020-08-24T09:30:00",0.1
"2020-08-24T09:45:00",0.122222222
"2020-08-24T10:00:00",0.075
"2020-08-24T10:15:00",0.11
"2020-08-24T10:30:00",0.09
"2020-08-24T10:45:00",0.088888889
"2020-08-24T11:00:00",0.11
"2020-08-24T11:15:00",0.111111111
"2020-08-24T11:30:00",0.122222222
"2020-08-24T11:45:00",0.111111111
"2020-08-24T12:00:00",0.077777778
"2020-08-24T12:15:00",0.14
"2020-08-24T12:30:00",0.1
"2020-08-24T12:45:00",0.111111111
"2020-08-24T13:00:00",0.075
"2020-08-24T13:15:00",0.122222222
"2020-08-24T13:30:00",0.111111111
"2020-08-24T13:45:00",0.111111111
"2020-08-24T14:00:00",0.1375
"2020-08-24T14:15:00",0.075
"2020-08-24T14:30:00",0.125
"2020-08-24T14:45:00",0.1125
"2020-08-24T15:00:00",0.1
"2020-08-24T15:15:00",0.111111111
"2020-08-24T15:30:00",0.1125
"2020-08-24T15:45:00",0.1
"2020-08-24T16:00:00",0.125
"2020-08-24T16:15:00",0.109090909
"2020-08-24T16:30:00",0.13
"2020-08-24T16:45:00",0.088888889
"2020-08-24T17:00:00",0.136363636
"2020-08-24T17:15:00",0.14
"2020-08-24T17:30:00",0.0875
"2020-08-24T17:45:00",0.145454545
"2020-08-24T18:00:00",0.111111111
"2020-08-24T18:15:00",0.077777778
"2020-08-24T18:30:00",0.142857143
"2020-08-24T18:45:00",0.07
"2020-08-24T19:00:00",0.12
"2020-08-24T19:15:00",0.133333333
"2020-08-24T19:30:00",0.07
"2020-08-24T19:45:00",0.1125
"2020-08-24T20:00:00",0.0375
"2020-08-24T20:15:00",0.066666667
"2020-08-24T20:30:00",0.05
"2020-08-24T20:45:00",0.044444444
"2020-08-24T21:00:00",0.09
"2020-08-24T21:15:00",0.025
"2020-08-24T21:30:00",0.055555556
"2020-08-24T21:45:00",0.13
"2020-08-24T22:00:00",0.111111111
"2020-08-24T22:15:00",0.05
"2020-08-24T22:30:00",0.077777778
"2020-08-24T22:45:00",0.085714286
"2020-08-24T23:00:00",0.075
"2020-08-24T23:15:00",0.033333333
"2020-08-24T23:30:00",0.05
"2020-08-24T23:45:00",0.06
"2020-08-25T00:00:00",0.077777778
"2020-08-25T00:15:00",0.07
"2020-08-25T00:30:00",0.072727273
"2020-08-25T00:45:00",0.14
"2020-08-25T01:00:00",0.088888889
"2020-08-25T01:15:00",0.1
"2020-08-25T01:30:00",0.122222222
"2020-08-25T01:45:00",0.114285714
"2020-08-25T02:00:00",0.13
"2020-08-25T02:15:00",0.111111111
"2020-08-25T02:30:00",0.214285714
"2020-08-25T02:45:00",0.122222222
"2020-08-25T03:00:00",0.075
"2020-08-25T03:15:00",0.128571429
"2020-08-25T03:30:00",0.088888889
"2020-08-25T03:45:00",0.133333333
"2020-08-25T04:00:00",0.1
"2020-08-25T04:15:00",0.122222222
"2020-08-25T04:30:00",0.1375
"2020-08-25T04:45:00",0.077777778
"2020-08-25T05:00:00",0.09
"2020-08-25T05:15:00",0.136363636
"2020-08-25T05:30:00",0.088888889
"2020-08-25T05:45:00",0.144444444
"2020-08-25T06:00:00",0.133333333
"2020-08-25T06:15:00",0.075
"2020-08-25T06:30:00",0.127272727
"2020-08-25T06:45:00",0.0875
"2020-08-25T07:00:00",0.125
"2020-08-25T07:15:00",0.133333333
"2020-08-25T07:30:00",0.077777778
"2020-08-25T07:45:00",0.111111111
"2020-08-25T08:00:00",0.07
"2020-08-25T08:15:00",0.133333333
"2020-08-25T08:30:00",0.155555556
"2020-08-25T08:45:00",0.066666667
"2020-08-25T09:00:00",0.0875
"2020-08-25T09:15:00",0.1
"2020-08-25T09:30:00",0.11
"2020-08-25T09:45:00",0.1375
"2020-08-25T10:00:00",0.075
"2020-08-25T10:15:00",0.1
"2020-08-25T10:30:00",0.14
"2020-08-25T10:45:00",0.142857143
"2020-08-25T11:00:00",0.13
"2020-08-25T11:15:00",0.111111111
"2020-08-25T11:30:00",0.111111111
"2020-08-25T11:45:00",0.144444444
"2020-08-25T12:00:00",0.1
"2020-08-25T12:15:00",0.1
"2020-08-25T12:30:00",0.12
"2020-08-25T12:45:00",0.111111111
"2020-08-25T13:00:00",0.13
"2020-08-25T13:15:00",0.057142857
"2020-08-25T13:30:00",0.04
"2020-08-25T13:45:00",0.042857143
"2020-08-25T14:00:00",0.05
"2020-08-25T14:15:00",0.028571429
"2020-08-25T14:30:00",0.028571429
"2020-08-25T14:45:00",0.033333333
"2020-08-25T15:00:00",0.125
"2020-08-25T15:15:00",0
"2020-08-25T15:30:00",0.071428571
"2020-08-25T15:45:00",0.111111111
"2020-08-25T16:00:00",0.23
"2020-08-25T16:15:00",0.49
"2020-08-25T16:30:00",0.4625
"2020-08-25T16:45:00",0.43
"2020-08-25T17:00:00",0.55
"2020-08-25T17:15:00",0.255555556
"2020-08-25T17:30:00",0.4
"2020-08-25T17:45:00",0.477777778
"2020-08-25T18:00:00",0.525
"2020-08-25T18:15:00",0.644444444
"2020-08-25T18:30:00",0.628571429
"2020-08-25T18:45:00",0.563636364
"2020-08-25T19:00:00",0.5
"2020-08-25T19:15:00",0.444444444
"2020-08-25T19:30:00",0.3
"2020-08-25T19:45:00",0.127272727
"2020-08-25T20:00:00",0.042857143
"2020-08-25T20:15:00",0.07
"2020-08-25T20:30:00",0.075
"2020-08-25T20:45:00",0.155555556
"2020-08-25T21:00:00",0.5
"2020-08-25T21:15:00",0.333333333
"2020-08-25T21:30:00",0.288888889
"2020-08-25T21:45:00",0.25
"2020-08-25T22:00:00",0.211111111
"2020-08-25T22:15:00",0.088888889
"2020-08-25T22:30:00",0.155555556
"2020-08-25T22:45:00",0.0625
"2020-08-25T23:00:00",0.057142857
"2020-08-25T23:15:00",0.05
"2020-08-25T23:30:00",0.077777778
"2020-08-25T23:45:00",0.042857143
"2020-08-26T00:00:00",0.08
"2020-08-26T00:15:00",0.06
"2020-08-26T00:30:00",0.077777778
"2020-08-26T00:45:00",0.088888889
"2020-08-26T01:00:00",0.0375
"2020-08-26T01:15:00",0.1375
"2020-08-26T01:30:00",0.2125
"2020-08-26T01:45:00",0.1125
"2020-08-26T02:00:00",0.1625
"2020-08-26T02:15:00",0.1125
"2020-08-26T02:30:00",0.15
"2020-08-26T02:45:00",0.166666667
"2020-08-26T03:00:00",0.1
"2020-08-26T03:15:00",0.11
"2020-08-26T03:30:00",0.0625
"2020-08-26T03:45:00",0.06
"2020-08-26T04:00:00",0.05
"2020-08-26T04:15:00",0.05
"2020-08-26T04:30:00",0.05
"2020-08-26T04:45:00",0.088888889
"2020-08-26T05:00:00",0.122222222
"2020-08-26T05:15:00",0.1625
"2020-08-26T05:30:00",0.111111111
"2020-08-26T05:45:00",0.1375
"2020-08-26T06:00:00",0.1625
"2020-08-26T06:15:00",0.1125
"2020-08-26T06:30:00",0.15
"2020-08-26T06:45:00",0.11
"2020-08-26T07:00:00",0.133333333
"2020-08-26T07:15:00",0.144444444
"2020-08-26T07:30:00",0.15
"2020-08-26T07:45:00",0.16
"2020-08-26T08:00:00",0.15
"2020-08-26T08:15:00",0.136363636
"2020-08-26T08:30:00",0.166666667
"2020-08-26T08:45:00",0.144444444
"2020-08-26T09:00:00",0.133333333
"2020-08-26T09:15:00",0.12
"2020-08-26T09:30:00",0.1375
"2020-08-26T09:45:00",0.1375
"2020-08-26T10:00:00",0.133333333
"2020-08-26T10:15:00",0.144444444
"2020-08-26T10:30:00",0.155555556
"2020-08-26T10:45:00",0.144444444
"2020-08-26T11:00:00",0.1875
"2020-08-26T11:15:00",0.144444444
"2020-08-26T11:30:00",0.166666667
"2020-08-26T11:45:00",0.157142857
"2020-08-26T12:00:00",0.066666667
"2020-08-26T12:15:00",0.05
"2020-08-26T12:30:00",0.309090909
"2020-08-26T12:45:00",0.05
"2020-08-26T13:00:00",0.06
"2020-08-26T13:15:00",0.033333333
"2020-08-26T13:30:00",0.025
"2020-08-26T13:45:00",0.211111111
"2020-08-26T14:00:00",0.04
"2020-08-26T14:15:00",0.036363636
"2020-08-26T14:30:00",0.03
"2020-08-26T14:45:00",0.0375
